id_album,id_artiste,nom_morceau,date_upload,duree,type_morceau
291,169,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,9/16/1995,0:09:56,Heavy Metal
143,46,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,1/9/1983,0:05:35,Rap
804,56,massa donec dapibus duis at velit eu est congue elementum in hac habitasse,7/20/1988,0:06:10,Heavy Metal
571,1,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,5/19/2009,0:03:18,Heavy Metal
698,121,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in,11/21/1995,0:03:40,Classical
660,25,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,7/12/1986,0:03:47,Folk
608,143,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio,5/2/2011,0:04:00,Reggae
142,44,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum,12/7/2014,0:07:44,Alternative
362,88,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,3/24/1996,0:01:55,R&B
957,7,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,12/6/2017,0:08:01,Other
157,27,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,6/7/1989,0:07:08,R&B
111,148,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec,1/27/2004,0:00:44,Electronic
209,79,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices,1/30/2002,0:01:13,Hip Hop
980,199,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut,3/30/2006,0:07:55,Rap
767,22,condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu,12/2/2016,0:08:52,Heavy Metal
344,138,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer,5/4/1994,0:03:05,R&B
517,179,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque,8/10/1986,0:00:29,Hip Hop
128,174,eu massa donec dapibus duis at velit eu est congue,11/23/1990,0:07:40,Pop
182,178,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum,12/15/1997,0:05:33,Folk
52,132,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum,9/13/1996,0:02:50,Jazz
571,89,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,11/30/1991,0:04:36,New Age
253,108,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,8/2/1988,0:00:39,Country
499,16,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus,2/16/2018,0:06:31,Other
776,39,varius nulla facilisi cras non velit nec nisi vulputate nonummy,7/20/1985,0:04:22,Alternative
973,52,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,3/16/2012,0:03:29,Country
239,99,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,5/29/2011,0:06:54,Heavy Metal
576,69,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,3/19/1997,0:02:52,Country
344,161,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,9/30/2009,0:00:07,R&B
898,93,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,8/27/1984,0:00:22,Rock
621,141,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,9/7/1995,0:03:52,Rap
193,103,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,2/8/1996,0:02:39,Jazz
390,33,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat,2/7/2009,0:05:20,Classical
112,121,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,3/26/2022,0:06:25,Rock
892,126,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,9/13/2020,0:02:40,Blues
787,11,dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula,11/27/2020,0:05:52,Heavy Metal
195,157,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo,10/20/1983,0:07:33,Heavy Metal
264,106,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac,8/14/2006,0:07:56,World
499,90,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,8/21/2007,0:00:59,Reggae
818,155,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,7/13/2016,0:07:13,Pop
131,72,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque,2/17/2002,0:07:49,Jazz
833,200,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas,3/14/1994,0:06:21,Blues
8,190,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,9/6/1983,0:00:08,R&B
127,47,mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed,4/27/1992,0:08:58,Rap
645,156,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec,4/14/2022,0:07:59,Pop
673,183,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst,11/25/1989,0:08:55,Punk
934,122,nisl duis ac nibh fusce lacus purus aliquet at feugiat,10/3/2002,0:09:49,Country
812,66,nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat,6/2/1988,0:03:57,Pop
981,52,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,11/22/1981,0:07:12,Folk
291,106,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac,7/14/1990,0:04:11,Rap
402,93,sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,2/18/1981,0:06:22,Country
666,175,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,3/30/1983,0:02:15,Reggae
71,200,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,5/15/1982,0:07:56,Folk
294,198,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare,7/5/1985,0:04:39,R&B
660,134,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit,1/1/2007,0:07:32,Country
905,120,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,10/30/1984,0:05:26,New Age
563,113,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,5/7/1988,0:09:03,Electronic
24,50,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,1/29/2001,0:08:00,Rap
253,21,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed,10/18/1980,0:06:49,Blues
726,28,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,3/9/1983,0:03:13,Country
683,53,et commodo vulputate justo in blandit ultrices enim lorem ipsum,9/4/1989,0:02:34,Folk
789,104,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,10/13/1998,0:06:31,Pop
937,188,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id,12/5/1999,0:06:46,Reggae
864,150,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,10/18/1995,0:09:04,Pop
886,15,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est,9/28/1991,0:09:53,Classical
64,86,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,11/3/1980,0:09:28,Indie
219,200,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna,2/24/1998,0:03:51,Alternative
545,5,posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,9/15/2006,0:08:34,Alternative
104,157,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut,10/24/1984,0:08:47,Jazz
495,46,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,11/4/2006,0:00:58,Punk
351,116,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum,10/17/2020,0:00:22,Jazz
983,135,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,9/23/2002,0:01:11,R&B
446,14,duis mattis egestas metus aenean fermentum donec ut mauris eget,12/1/2018,0:05:58,Punk
476,8,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,5/12/2004,0:00:15,Hip Hop
876,114,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris,8/26/2018,0:01:37,Alternative
480,139,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,12/11/2022,0:04:46,Other
466,96,pede lobortis ligula sit amet eleifend pede libero quis orci nullam,12/11/2015,0:09:37,Blues
440,135,sed accumsan felis ut at dolor quis odio consequat varius,10/21/1993,0:02:37,Classical
209,156,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,2/11/1989,0:04:32,Classical
732,191,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie,1/14/1986,0:07:11,Heavy Metal
324,133,accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,10/24/1992,0:09:37,New Age
314,178,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,7/14/2004,0:04:57,Rap
268,142,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,9/21/2005,0:03:03,Jazz
897,173,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,7/21/2006,0:03:11,Electronic
937,9,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum,11/27/1984,0:09:27,Jazz
351,182,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,1/1/2019,0:03:43,Hip Hop
63,162,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus,5/6/2001,0:00:15,R&B
209,114,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,3/2/2022,0:03:01,Pop
439,139,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus,12/24/2008,0:03:55,Hip Hop
647,55,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum,12/5/2005,0:08:05,Folk
653,64,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo,11/22/2016,0:05:24,Jazz
459,73,in hac habitasse platea dictumst morbi vestibulum velit id pretium,6/9/1992,0:01:57,Classical
619,151,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,2/4/2018,0:03:01,Folk
823,175,vehicula consequat morbi a ipsum integer a nibh in quis justo,2/21/1999,0:09:56,Reggae
854,71,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,3/3/1992,0:01:25,Hip Hop
724,152,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,10/31/1993,0:03:49,Hip Hop
64,10,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,5/22/1999,0:08:12,Other
893,113,lacinia aenean sit amet justo morbi ut odio cras mi pede,4/17/2002,0:01:09,World
358,24,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus,2/27/2008,0:03:39,Folk
582,162,velit id pretium iaculis diam erat fermentum justo nec condimentum neque,6/5/2002,0:00:33,Folk
605,83,lectus suspendisse potenti in eleifend quam a odio in hac,7/15/2002,0:03:02,Jazz
784,43,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,11/2/2004,0:01:45,Pop
140,95,justo morbi ut odio cras mi pede malesuada in imperdiet,12/19/1980,0:00:00,Rock
247,122,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo,1/22/2005,0:09:58,Punk
294,188,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas,11/27/1981,0:08:48,Folk
620,72,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,10/31/1987,0:00:04,Other
596,135,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede,11/3/1982,0:04:01,Electronic
358,195,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices,7/4/1989,0:01:10,R&B
608,152,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,7/6/2009,0:06:24,Classical
244,24,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,4/2/1997,0:01:14,World
872,28,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque,9/18/1985,0:09:45,Alternative
515,178,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,3/8/1985,0:02:21,Punk
720,49,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,11/29/2002,0:02:35,Jazz
823,58,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut,6/20/2017,0:02:44,New Age
605,53,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor,4/8/2017,0:09:14,Other
657,78,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,11/21/1985,0:00:12,R&B
373,144,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam,1/12/1989,0:05:11,Punk
446,167,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin,7/7/1985,0:07:07,Hip Hop
146,141,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in,11/24/1997,0:03:34,Jazz
401,54,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,10/2/1989,0:00:33,Electronic
615,107,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget,4/15/1987,0:04:52,World
271,131,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis,10/16/1999,0:01:43,Indie
137,59,felis ut at dolor quis odio consequat varius integer ac,3/23/1986,0:06:58,Hip Hop
199,163,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla,5/26/1997,0:09:25,Rap
171,33,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,10/5/2009,0:09:58,Punk
